route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number,route_short_name
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-0925_0,Bhakti Shakti To Katraj,,0,,4811,,,42/10,2,2,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1645_0,Bhakti Shakti To Katraj,,0,,4811,,,42/16,5,1,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1025_0,Bhakti Shakti To Katraj,,0,,4811,,,42/13,2,2,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-0710_0,Katraj To Bhakti Shakti,,0,,4810,,,42/8,1,1,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-0855_0,Bhakti Shakti To Katraj,,0,,4811,,,42/8,2,2,42 - Bhakti Shakti To Katraj
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-2110_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/1,12,6,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1920_0,Bhakti Shakti To Katraj,,0,,4811,,,42/1,8,4,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1735_0,Katraj To Bhakti Shakti,,0,,4810,,,42/1,7,3,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1930_0,Katraj To Bhakti Shakti,,0,,4810,,,42/8,7,3,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1610_0,Katraj To Bhakti Shakti,,0,,4810,,,42/12,5,1,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1720_0,Bhakti Shakti To Katraj,,0,,4811,,,42/17,7,3,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1205_0,Bhakti Shakti To Katraj,,0,,4811,,,42/5,4,4,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-0840_0,Bhakti Shakti To Katraj,,0,,4811,,,42/7,2,2,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1625_0,Bhakti Shakti To Katraj,,0,,4811,,,42/6,6,2,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1700_0,Katraj To Bhakti Shakti,,0,,4810,,,42/14,5,1,42 - Katraj To Bhakti Shakti
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-2240_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/4,12,6,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1635_0,Katraj To Bhakti Shakti,,0,,4810,,,42/13,5,1,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-0620_0,Katraj To Bhakti Shakti,,0,,4810,,,42/5,1,1,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1935_0,Bhakti Shakti To Katraj,,0,,4811,,,42/2,6,2,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1845_0,Katraj To Bhakti Shakti,,0,,4810,,,42/6,7,3,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1830_0,Katraj To Bhakti Shakti,,0,,4810,,,42/16,6,2,42 - Katraj To Bhakti Shakti
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-2205_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/3,12,6,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1540_0,Katraj To Bhakti Shakti,,0,,4810,,,42/10,5,1,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1445_0,Bhakti Shakti To Katraj,,0,,4811,,,42/14,4,4,42 - Bhakti Shakti To Katraj
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1825_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/4,10,4,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1440_0,Katraj To Bhakti Shakti,,0,,4810,,,42/6,5,1,42 - Katraj To Bhakti Shakti
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1845_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/3,10,4,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1900_0,Katraj To Bhakti Shakti,,0,,4810,,,42/7,7,3,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1335_0,Katraj To Bhakti Shakti,,0,,4810,,,42/1,5,1,42 - Katraj To Bhakti Shakti
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-2140_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/2,12,6,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1020_0,Katraj To Bhakti Shakti,,0,,4810,,,42/5,3,3,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-0555_0,Katraj To Bhakti Shakti,,0,,4810,,,42/3,1,1,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-2320_0,Katraj To Bhakti Shakti,,0,,4810,,,42/16,8,4,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1905_0,Bhakti Shakti To Katraj,,0,,4811,,,42/15,6,2,42 - Bhakti Shakti To Katraj
366,1,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,Pune Station To Bhakti Shakti (Via Yerwada),,0,,4794,,,366/4,6,6,366 - Pune Station To Bhakti Shakti (Via Yerwada)
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-2250_0,Bhakti Shakti To Katraj,,0,,4811,,,42/14,8,4,42 - Bhakti Shakti To Katraj
42,1,NORMAL_42_Katraj To Bhakti Shakti_Up-1010_0,Katraj To Bhakti Shakti,,0,,4810,,,42/4,3,3,42 - Katraj To Bhakti Shakti
42,1,NORMAL_42_Bhakti Shakti To Katraj_Down-1715_0,Bhakti Shakti To Katraj,,0,,4811,,,42/9,4,2,42 - Bhakti Shakti To Katraj
367,1,NORMAL_367_Gavhanevasti Bhosari To Nigdi_Down-0915_0,Gavhanevasti Bhosari To Nigdi,,0,,3922,,,367/4,6,6,367 - Gavhanevasti Bhosari To Nigdi
315,1,NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1020_0,Pune station To Bhosari via vishrantwadi,,0,,4069,,,315/13,6,6,315 - Pune station To Bhosari via vishrantwadi
60,1,NORMAL_60_Ghulenagar To Mandai Stand_Down-1000_0,Ghulenagar To Mandai Stand,,1,,4195,,,60/1,6,6,60 - Ghulenagar To Mandai Stand
186,1,NORMAL_186_Jspm College To Pune Station_Up-1840_0,Jspm College To Pune Station,,0,,3889,,,186/1,10,4,186 - Jspm College To Pune Station
55,1,NORMAL_55_Mandai To Suncity_Down-1950_0,Mandai To Suncity,,0,,4204,,,55/2,17,7,55 - Mandai To Suncity
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1025_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/8,4,4,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
55,1,NORMAL_55_Suncity To Mandai_Up-0700_0,Suncity To Mandai,,0,,4206,,,55/2,2,2,55 - Suncity To Mandai
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0530_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/3,1,1,114 - Mhalungegaon To Ma Na Pa
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-0735_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/7,2,2,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1130_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/8,6,6,367 - Nigdi To Gavhanevasti Bhosari
87,1,NORMAL_87_Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)_Down-0720_0,Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar),,1,,3450,,,87/4,1,1,87 - Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0840_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/3,5,5,114 - Mhalungegaon To Ma Na Pa
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1515_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/1,15,3,367 - Nigdi To Gavhanevasti Bhosari
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1520_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/3,12,2,114 - Ma Na Pa To Mhalungegaon
55,1,NORMAL_55_Suncity To Mandai_Up-1540_0,Suncity To Mandai,,0,,4206,,,55/2,12,2,55 - Suncity To Mandai
87,1,NORMAL_87_Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)_Down-0815_0,Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar),,1,,3450,,,87/2,3,3,87 - Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-0720_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/1,4,4,114 - Ma Na Pa To Mhalungegaon
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0935_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/7,5,5,114 - Mhalungegaon To Ma Na Pa
87,1,NORMAL_87_Susgaon Thaksen Nagar To Deccan Gymkhana_Down-0830_0,Susgaon Thaksen Nagar To Deccan Gymkhana,,1,,4658,,,87/7,3,3,87 - Susgaon Thaksen Nagar To Deccan Gymkhana
87,1,NORMAL_87_Susgaon Thaksen Nagar To Deccan Gymkhana_Down-0920_0,Susgaon Thaksen Nagar To Deccan Gymkhana,,1,,4658,,,87/8,3,3,87 - Susgaon Thaksen Nagar To Deccan Gymkhana
87F,1,NORMAL_87F_Deccan Gymkhana To Mhalunge Phata Balewadi_Up-1430_0,Deccan Gymkhana To Mhalunge Phata Balewadi,,1,,4697,,,87/7,8,8,87F - Deccan Gymkhana To Mhalunge Phata Balewadi
87C,1,NORMAL_87C_HMR Company To Deccan Gymkhana_Down-1710_0,HMR Company To Deccan Gymkhana,,0,,3006,,,87/3,11,3,87C - HMR Company To Deccan Gymkhana
55,1,NORMAL_55_Suncity To Mandai_Up-1305_0,Suncity To Mandai,,0,,4206,,,55/1,10,10,55 - Suncity To Mandai
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1745_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/6,14,4,114 - Ma Na Pa To Mhalungegaon
55,1,NORMAL_55_Mandai To Suncity_Down-1010_0,Mandai To Suncity,,0,,4204,,,55/1,7,7,55 - Mandai To Suncity
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1110_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/5,7,7,367 - Nigdi To Gavhanevasti Bhosari
315,1,NORMAL_315_Deccan College To Dighi_Up-1345_0,Deccan College To Dighi,,1,,4844,,,315/13,9,9,315 - Deccan College To Dighi
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1245_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/4,11,11,367 - Nigdi To Gavhanevasti Bhosari
87D,1,NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-1135_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk),,1,,3139,,,87/3,6,6,87D - Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-2200_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/5,19,9,367 - Nigdi To Gavhanevasti Bhosari
55,1,NORMAL_55_Mandai To Suncity_Down-1400_0,Mandai To Suncity,,0,,4204,,,55/1,11,1,55 - Mandai To Suncity
367,1,NORMAL_367_Gavhanevasti Bhosari To Nigdi_Down-2025_0,Gavhanevasti Bhosari To Nigdi,,0,,3922,,,367/4,22,10,367 - Gavhanevasti Bhosari To Nigdi
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1240_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/8,6,6,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-0850_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/1,7,7,367 - Nigdi To Gavhanevasti Bhosari
87,1,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-2235_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar),,1,,3451,,,87/2,16,8,87 - Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)
87F,1,NORMAL_87F_Deccan Gymkhana To Mhalunge Phata Balewadi_Up-2140_0,Deccan Gymkhana To Mhalunge Phata Balewadi,,1,,4697,,,87/7,14,6,87F - Deccan Gymkhana To Mhalunge Phata Balewadi
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1120_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/7,7,7,114 - Mhalungegaon To Ma Na Pa
315,1,NORMAL_315_Pune Station Depot To Deccan College_Up-1315_0,Pune Station Depot To Deccan College,,1,,4846,,,315/13,8,8,315 - Pune Station Depot To Deccan College
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1710_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/8,10,2,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1900_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/5,15,5,367 - Nigdi To Gavhanevasti Bhosari
87D,1,NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-2025_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk),,1,,3139,,,87/3,14,6,87D - Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)
367,1,NORMAL_367_Gavhanevasti Bhosari To Nigdi_Down-1255_0,Gavhanevasti Bhosari To Nigdi,,0,,3922,,,367/5,10,10,367 - Gavhanevasti Bhosari To Nigdi
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1130_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/8,5,5,114 - Mhalungegaon To Ma Na Pa
87D,1,NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-0655_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk),,1,,3139,,,87/1,2,2,87D - Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1735_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/1,19,7,367 - Nigdi To Gavhanevasti Bhosari
55,1,NORMAL_55_Suncity To Mandai_Up-2110_0,Suncity To Mandai,,0,,4206,,,55/2,18,8,55 - Suncity To Mandai
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-2005_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/4,17,7,114 - Mhalungegaon To Ma Na Pa
87,1,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-0810_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar),,1,,3451,,,87/4,2,2,87 - Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)
87,1,NORMAL_87_Girme Park To Deccan Gymkhana_Down-0710_0,Girme Park To Deccan Gymkhana,,1,,5241,,,87/6,2,2,87 - Girme Park To Deccan Gymkhana
367,1,NORMAL_367_Gavhanevasti Bhosari To Nigdi_Down-1815_0,Gavhanevasti Bhosari To Nigdi,,0,,3922,,,367/1,20,8,367 - Gavhanevasti Bhosari To Nigdi
87,1,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1955_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar),,1,,3451,,,87/2,14,6,87 - Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1800_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/5,12,4,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
55,1,NORMAL_55_Mandai To Suncity_Down-0740_0,Mandai To Suncity,,0,,4204,,,55/2,3,3,55 - Mandai To Suncity
367,1,NORMAL_367_Gavhanevasti Bhosari To Nigdi_Down-1445_0,Gavhanevasti Bhosari To Nigdi,,0,,3922,,,367/1,14,2,367 - Gavhanevasti Bhosari To Nigdi
87D,1,NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-1725_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk),,1,,3139,,,87/1,12,4,87D - Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)
186,1,NORMAL_186_Pune Station To Jspm College_Down-1740_0,Pune Station To Jspm College,,0,,3890,,,186/1,9,3,186 - Pune Station To Jspm College
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1025_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/7,6,6,114 - Ma Na Pa To Mhalungegaon
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-2150_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/4,18,8,114 - Ma Na Pa To Mhalungegaon
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1015_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/8,4,4,367 - Nigdi To Gavhanevasti Bhosari
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0945_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/8,3,3,114 - Mhalungegaon To Ma Na Pa
315,1,NORMAL_315_Bhosari PMT Chowk To Dighi_Down-0630_0,Bhosari PMT Chowk To Dighi,,1,,4849,,,315/13,1,1,315 - Bhosari PMT Chowk To Dighi
55,1,NORMAL_55_Mandai To Suncity_Down-1540_0,Mandai To Suncity,,0,,4204,,,55/1,13,3,55 - Mandai To Suncity
217,1,NORMAL_217_Mandai Stand To Gujarwadi_Down-0810_0,Mandai Stand To Gujarwadi,,1,,4311,,,217/2,3,3,217 - Mandai Stand To Gujarwadi
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-2105_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/1,18,8,114 - Ma Na Pa To Mhalungegaon
87D,1,NORMAL_87D_Sutarwadi Pashan To Deccan Gymkhana (Vai Sai Chowk)_Down-1140_0,Sutarwadi Pashan To Deccan Gymkhana (Vai Sai Chowk),,1,,3268,,,87/1,7,7,87D - Sutarwadi Pashan To Deccan Gymkhana (Vai Sai Chowk)
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-0935_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/3,6,6,114 - Ma Na Pa To Mhalungegaon
43,1,NORMAL_43_Bhakti Shakti To Katraj_Down-0730_0,Bhakti Shakti To Katraj,,0,,4900,,,43/1,2,2,43 - Bhakti Shakti To Katraj
43,1,NORMAL_43_Katraj To Bhakti Shakti_Up-0905_0,Katraj To Bhakti Shakti,,0,,4899,,,43/1,3,3,43 - Katraj To Bhakti Shakti
43,1,NORMAL_43_Bhakti Shakti To Katraj_Down-1120_0,Bhakti Shakti To Katraj,,0,,4900,,,43/1,4,4,43 - Bhakti Shakti To Katraj
43,1,NORMAL_43_Katraj To Bhakti Shakti_Up-1330_0,Katraj To Bhakti Shakti,,0,,4899,,,43/1,5,1,43 - Katraj To Bhakti Shakti
43,1,NORMAL_43_Bhakti Shakti To Katraj_Down-1515_0,Bhakti Shakti To Katraj,,0,,4900,,,43/1,6,2,43 - Bhakti Shakti To Katraj
43,1,NORMAL_43_Katraj To Bhakti Shakti_Up-1700_0,Katraj To Bhakti Shakti,,0,,4899,,,43/1,7,3,43 - Katraj To Bhakti Shakti
43,1,NORMAL_43_Bhakti Shakti To Katraj_Down-1915_0,Bhakti Shakti To Katraj,,0,,4900,,,43/1,8,4,43 - Bhakti Shakti To Katraj
217,1,NORMAL_217_Mandai Stand To Gujarwadi_Down-0705_0,Mandai Stand To Gujarwadi,,1,,4311,,,217/2,1,1,217 - Mandai Stand To Gujarwadi
55,1,NORMAL_55_Mandai To Suncity_Down-1310_0,Mandai To Suncity,,0,,4204,,,55/2,9,9,55 - Mandai To Suncity
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0625_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/7,1,1,114 - Mhalungegaon To Ma Na Pa
367,1,NORMAL_367_Nigdi To Gavhanevasti Bhosari_Up-1950_0,Nigdi To Gavhanevasti Bhosari,,0,,3921,,,367/4,21,9,367 - Nigdi To Gavhanevasti Bhosari
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-2220_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/6,18,8,114 - Ma Na Pa To Mhalungegaon
60,1,NORMAL_60_Mandai Stand To Ghulenagar_Up-0535_0,Mandai Stand To Ghulenagar,,1,,4194,,,60/1,1,1,60 - Mandai Stand To Ghulenagar
367C,1,NORMAL_367C_Akurdi Railway Station To Bhosari_Down-1720_0,Akurdi Railway Station To Bhosari,,0,,4460,,,367/5,13,3,367C - Akurdi Railway Station To Bhosari
87D,1,NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-1525_0,Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk),,1,,3139,,,87/1,10,2,87D - Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1350_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/7,9,9,114 - Mhalungegaon To Ma Na Pa
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1400_1,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/8,7,7,114 - Mhalungegaon To Ma Na Pa
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1145_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/7,6,6,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
87D,1,NORMAL_87D_Sutarwadi Pashan To Deccan Gymkhana (Vai Sai Chowk)_Down-2120_0,Sutarwadi Pashan To Deccan Gymkhana (Vai Sai Chowk),,1,,3268,,,87/3,15,7,87D - Sutarwadi Pashan To Deccan Gymkhana (Vai Sai Chowk)
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1855_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/7,15,5,114 - Mhalungegaon To Ma Na Pa
87,1,NORMAL_87_Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)_Down-1600_0,Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar),,1,,3450,,,87/4,9,1,87 - Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)
315,1,NORMAL_315_Bhosari To Pune station via vishrantwadi_Down-1140_0,Bhosari To Pune station via vishrantwadi,,0,,4070,,,315/13,7,7,315 - Bhosari To Pune station via vishrantwadi
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1540_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/4,12,2,114 - Ma Na Pa To Mhalungegaon
87,1,NORMAL_87_Susgaon Thaksen Nagar To Deccan Gymkhana_Down-1155_0,Susgaon Thaksen Nagar To Deccan Gymkhana,,1,,4658,,,87/5,7,7,87 - Susgaon Thaksen Nagar To Deccan Gymkhana
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0545_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/4,1,1,114 - Mhalungegaon To Ma Na Pa
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1100_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/5,6,6,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
367,1,NORMAL_367_Gavhanevasti Bhosari To Nigdi_Down-1820_0,Gavhanevasti Bhosari To Nigdi,,0,,3922,,,367/5,14,4,367 - Gavhanevasti Bhosari To Nigdi
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1610_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/3,13,3,114 - Mhalungegaon To Ma Na Pa
55,1,NORMAL_55_Mandai To Suncity_Down-0650_0,Mandai To Suncity,,0,,4204,,,55/1,3,3,55 - Mandai To Suncity
55,1,NORMAL_55_Mandai To Suncity_Down-0830_0,Mandai To Suncity,,0,,4204,,,55/1,5,5,55 - Mandai To Suncity
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1110_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/6,7,7,114 - Mhalungegaon To Ma Na Pa
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0500_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/1,1,1,114 - Mhalungegaon To Ma Na Pa
114,1,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1915_0,Ma Na Pa To Mhalungegaon,,0,,3500,,,114/4,16,6,114 - Ma Na Pa To Mhalungegaon
87,1,NORMAL_87_Deccan Gymkhana To Susgaon Thaksen Nagar_Up-1630_0,Deccan Gymkhana To Susgaon Thaksen Nagar,,1,,4656,,,87/7,10,2,87 - Deccan Gymkhana To Susgaon Thaksen Nagar
87,1,NORMAL_87_Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)_Down-0900_0,Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar),,1,,3450,,,87/4,3,3,87 - Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)
114,1,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-1340_0,Mhalungegaon To Ma Na Pa,,0,,3499,,,114/6,9,9,114 - Mhalungegaon To Ma Na Pa
60,1,NORMAL_60_Ghulenagar To Mandai Stand_Down-2100_0,Ghulenagar To Mandai Stand,,1,,4195,,,60/1,16,8,60 - Ghulenagar To Mandai Stand
